评论id,发布时间,用户id,用户昵称,用户城市,点赞数,回复数,评论内容
4765900832773845,Thu May 05 22:59:27 +0800 2022,7233491462,这也太执着于u,其他,0,0,支持！！！
4765900823074068,Thu May 05 22:59:25 +0800 2022,7474059225,芽芽漫遊記,上海 长宁区,0,0,就算是也没什么吧不做爱能有某些小警察？
4765900206506177,Thu May 05 22:56:57 +0800 2022,5625523625,薛梗王的段子,其他,0,0,支持马师
4765898948482495,Thu May 05 22:51:58 +0800 2022,5749761005,海尔迷,其他,0,0,新歌好听
4765898848338463,Thu May 05 22:51:33 +0800 2022,7545850068,美丽新世界的Olddchool,海外 美国,0,0,就算是做爱又怎样呢？文字狱的自己没做过爱吗
4765898789359401,Thu May 05 22:51:20 +0800 2022,5839511788,岚皋5839511788,其他,0,0,有些人真的像是脑壳头有屎，就是喜欢站在道德制高点指责别人来满足自己的所谓的正义感
4765898742697063,Thu May 05 22:51:09 +0800 2022,5749761005,海尔迷,其他,0,0,马师无论如何他的歌都是有内容的，带着有色眼睛看，看啥有不一样？支持马师
4765898650683078,Thu May 05 22:50:46 +0800 2022,3696614055,别熬夜了哥,河南,0,0,什么文字狱 2022年还谈性色变 一边叫喊着要自由一边随时出警 电影 书籍 音乐 什么时候都有了看不见的贞操带 你停留在大清的敏感最后到底是顺遂了谁的心愿不清楚吗  变得越来越多的只会是上映不了的电影 被下架的节目 套上无名枷锁的创作 又蠢又坏别人还在为普及性教育努力 有些人恨不得给按回去
4765898517518253,Thu May 05 22:50:15 +0800 2022,2328191992,CDC赤木晴子_,四川,0,0,说黄的lz一首wap甩你脸上
4765898479764766,Thu May 05 22:50:05 +0800 2022,6612846060,Durianai,天津,0,0,真粉丝废话不多说 期待下次发歌
4765898110667409,Thu May 05 22:48:38 +0800 2022,5187510446,书书堡,湖南 长沙,0,0,@真是败给你了莫大宝
4765897954693795,Thu May 05 22:48:01 +0800 2022,7095076649,JayVilli,天津 宁河区,0,0,马师别为了恰饭解释，做自己，我们就是这样的，这就是生活allright？
4765897824668002,Thu May 05 22:47:30 +0800 2022,3949798868,天才寫手沒有代表作-,北京,0,0,马思唯  你觉得你这样黑怕吗  一些人真吃饱了撑的    瞎解释什么爱听不听  
4765897451115298,Thu May 05 22:46:01 +0800 2022,7538131736,Cthreewaters,其他,0,0,不是吧不是吧大清都亡了。
4765897250571378,Thu May 05 22:45:12 +0800 2022,1686816747,-迟一點天上見,四川,0,0,真的需要解释吗？就算是写的女朋友又怎么啦？梦玲都没说什么，需要care她们出来跳脚？本女拳都觉得这种朦胧的歌词非常美！
4765897199981852,Thu May 05 22:45:01 +0800 2022,1740862155,stellainthehouse,广东 广州,0,0,其实用不着解释，懂得自然懂，想要曲解的你也阻止不了
4765896431637692,Thu May 05 22:41:58 +0800 2022,5286972363,日向凌呀,其他,0,0,支持马师
4765896151403708,Thu May 05 22:40:51 +0800 2022,1743614735,Ms布兰迪,其他,0,0,支持 何必跟网络暴民解释呢
4765895840237128,Thu May 05 22:39:37 +0800 2022,2291729521,新尾先生,广东 东莞,0,0,不至于特意解释吧 这词的露骨？程度很普通吧 本来很少听rap的都想去搜来听一听了 免费宣传了属于是
4765895567871434,Thu May 05 22:38:32 +0800 2022,7438259579,djwjkzkwkdkw,其他,0,0,马师：你们听我狡辩
4765895274529639,Thu May 05 22:37:21 +0800 2022,1661096167,就是小狮子啦啦啦啦啦,河南 洛阳,0,0,马师坚持做自己
4765894142591670,Thu May 05 22:32:51 +0800 2022,7274407054,西部玛卡巴卡,其他,1,0,卡姐来了不得先裹个脚啊
4765894066051550,Thu May 05 22:32:34 +0800 2022,5020330098,paperraft,广东,0,0,精准礼仪//@ggsyyyy:不做爱怎么生三胎？？
4765893894079680,Thu May 05 22:31:52 +0800 2022,6277864954,喜欢偏执和你,山东 德州,0,0,@我不叫生生 这
4765893437689902,Thu May 05 22:30:03 +0800 2022,5716029356,伊丽莎白jia,其他,0,0,拜托 就算是那个意思 也根本无所谓好吗 
4765893362454317,Thu May 05 22:29:46 +0800 2022,6583697443,吃桃酥的鱼鱼,其他,0,0,我是女的我一点都不介意 别再尬黑了
4765893315530791,Thu May 05 22:29:35 +0800 2022,5505761266,俊俊俊-ZJun,其他,0,0,怎么有人魔怔了，发现美的耳朵，是用耳朵去听音乐，用心感受音乐，真的，什么样的人ta的世界就是什么样的
4765893231380914,Thu May 05 22:29:15 +0800 2022,7732604302,电子厂厂妹的日常,其他,0,0,怂炮，有啥可解释的
4765892783116091,Thu May 05 22:27:28 +0800 2022,1705608484,Fay0851,贵州 贵阳,0,0,就算是这个意思有些人也管的太宽了……有些人管好自己先吧…
4765892694773820,Thu May 05 22:27:07 +0800 2022,1888166740,一则刚度,上海 黄浦区,0,0,理他们干嘛哦
4765892488987303,Thu May 05 22:26:17 +0800 2022,5204780603,木叶美丽的苍蓝野兽_,福建,0,0,有些傻波E  咸吃萝卜淡操心。
4765892271146035,Thu May 05 22:25:25 +0800 2022,6429956716,杰杰向上知道吗,其他,0,0,不需要这些过度解读吧，逼歌手一句句解释歌词的来源
4765891415245680,Thu May 05 22:22:01 +0800 2022,1801753371,SEMINSI,海外,0,0,张他们捞球 气死我了
4765891286535332,Thu May 05 22:21:31 +0800 2022,6071797264,直男有病一样,其他,0,0,那怎么办，你们报警抓了马思唯吧
4765891264517763,Thu May 05 22:21:26 +0800 2022,5464563044,FDAI1of1_ss,海外,0,0,就这大环境原创音乐还想走起来？
4765891134228043,Thu May 05 22:20:55 +0800 2022,5497710388,汤君怡男友_OFFICIAL,北京,0,0,飒
4765890215674642,Thu May 05 22:17:16 +0800 2022,5464563044,FDAI1of1_ss,海外,0,0,树大招风
4765889964286034,Thu May 05 22:16:16 +0800 2022,7202851502,北海不放弃,上海 宝山区,0,0,支持马师！
4765889612745617,Thu May 05 22:14:52 +0800 2022,5523618425,雾泉月,其他,0,0,支持马师傅
4765889533056515,Thu May 05 22:14:33 +0800 2022,5852013174,筷子夹薯片推广大使,北京 朝阳区,0,0,haters R I fucking P
4765889524143822,Thu May 05 22:14:31 +0800 2022,5325243829,正义恶霸,其他,0,0,拳师能不能去4啊，现实中看到打拳的，不论男女，劳资上去就是一脚
4765889378125494,Thu May 05 22:13:55 +0800 2022,7274407054,西部玛卡巴卡,其他,0,0,哈哈哈哈被马师笑死了 就算tm写首小黄歌怎么了 听过WAP吗 马师太难了 描写一下做爱的美好侮辱谁了我不知道
4765889335134740,Thu May 05 22:13:45 +0800 2022,2687575673,小桑果,四川 成都,0,0,仁者见仁 智者见智！就算是  So What？！ 21世纪了 还搞文字狱吗
4765888886343241,Thu May 05 22:11:58 +0800 2022,7404915383,偷顺一口,其他,0,0,难道不是一些思想下头的人才会想成那样？马老师没有必要发文澄清吧
4765888660378668,Thu May 05 22:11:05 +0800 2022,6495722051,FFMDrmms,广东 广州,0,0,就算写了又怎么样？离了个大谱，单纯记叙一下也没什么问题吧，这都什么年代了
4765887871060048,Thu May 05 22:07:57 +0800 2022,5328671576,1st诞生,辽宁,0,0,@快乐御宅 这算什么事啊？被乱来
4765887841703697,Thu May 05 22:07:50 +0800 2022,5964201740,南岸末阴Cathy,天津,0,0,为什么要过度解读🙏
4765758385029163,Thu May 05 13:33:24 +0800 2022,6804031962,桀客沙滩,其他,9,1,一些人现实唯唯诺诺，网上重拳出击，这么有社会责任感，怎么不去当志愿者，真正做点贡献
4765764223765059,Thu May 05 13:56:37 +0800 2022,5211681208,小牛不哭C,其他,12,0,有问题吗? 没问题啊 不喜欢听关掉就是了 马师够客气了 站马师
4765801938947997,Thu May 05 16:26:29 +0800 2022,3354900644,-槐樾,四川 成都,16,1,哪里来的一群单纯可爱新粉丝啊这点歌词就受不了了啊那要是听下他以前的玩儿少mlp爽得很fact等等的歌词你不得紫砂说喜欢他真是你的人生污点啊就算是就写性了又咋了嘛就因为你听不懂英文rap的黄歌所以就不允许中文唱黄的是吧你这么高尚听啥子说唱啊不该去你的钢琴曲交响乐吗
4765782494676243,Thu May 05 15:09:12 +0800 2022,3069932387,怡宝没吃饱,福建 厦门,8,0,马师
4765753050140956,Thu May 05 13:12:13 +0800 2022,5945434780,六月穿梭机,湖北,17,0,我真的。。。会笑。。。
4765803230528014,Thu May 05 16:31:36 +0800 2022,3354900644,-槐樾,四川 成都,6,2,有的人真的管的很宽，还直接带入说如果你男朋友给你写这种歌你会开心吗，少意淫了啊你没有这么优秀的男朋友你男朋友也写不出这么好听的歌，谢谢
4765802102000450,Thu May 05 16:27:08 +0800 2022,3354900644,-槐樾,四川 成都,8,0,一边喊着不要物化女性一边又说怕分手了别人拿这首歌侮辱她啊？怎么侮辱啊？不是你说的不要觉得女生在性方面吃亏吗你不觉得反而是你自己现在在侮辱女性吗
4765796562112096,Thu May 05 16:05:07 +0800 2022,3354900644,-槐樾,四川 成都,11,0,马思唯觉得没问题，yml觉得没问题，有的网友觉得不行了
4765752239851974,Thu May 05 13:09:00 +0800 2022,5541894576,周周猛吃冰,重庆,10,4,啊对对对
4765802329277669,Thu May 05 16:28:01 +0800 2022,3354900644,-槐樾,四川 成都,5,0,听不懂的赶紧爬吧整得像你的好感多值钱一样
4765753062458502,Thu May 05 13:12:16 +0800 2022,5668199220,趁会员还没过期多改几次,天津 和平区,7,0,咱不用解释
4765752323735708,Thu May 05 13:09:19 +0800 2022,6469554982,黄百万会发财,海外 美国,8,0,你解释得好详细哈哈哈哈哈哈哈
4765751683317862,Thu May 05 13:06:46 +0800 2022,7358200455,我也想卷回去可我太菜了啊,辽宁 大连,4,0,好
4765752584573601,Thu May 05 13:10:22 +0800 2022,5635662341,小荆是是是辣妹,江苏 南京,7,0,终于解释了！！！大家随便代入真的很无语
4765802757097784,Thu May 05 16:29:44 +0800 2022,3354900644,-槐樾,四川 成都,6,1,和演出喊yml名字的人是同一批吗双不双标啊
4765796595401700,Thu May 05 16:05:14 +0800 2022,3354900644,-槐樾,四川 成都,4,0,辛苦了
4765796951130829,Thu May 05 16:06:39 +0800 2022,3354900644,-槐樾,四川 成都,12,3,现在的听众都这么纯洁了吗
4765793336689859,Thu May 05 15:52:18 +0800 2022,5670022068,抵不过一碗人间烟火,四川 成都,4,0,这届网友是真的拉胯
4765781558561328,Thu May 05 15:05:30 +0800 2022,5670022068,抵不过一碗人间烟火,四川 成都,4,0,太惨了马师，新歌很chill，歌词也很不错爱了
4765754715541959,Thu May 05 13:18:50 +0800 2022,5854342444,财色气酒,其他,3,0,马师能回应真的是给他们脸了，每个人对同一首歌有不同的解读能理解，就算是写的做爱又咋了？
4765866593357206,Thu May 05 20:43:24 +0800 2022,3169826110,dreamboat404,上海 宝山区,6,0,什么时候说唱歌手也要被逼的解释歌词了..太悲哀了
4765770652847852,Thu May 05 14:22:10 +0800 2022,5124550362,在偷乐,海外,6,0,互联网的文字狱太可怕了 音乐永远纯粹
4765753800133244,Thu May 05 13:15:12 +0800 2022,5214864761,Uao7u,北京 海淀区,5,0,马师这个解释可以说是很到位了 仁者见仁！ 顺便表个态 马思唯yyds！哈哈哈哈
4765752597680536,Thu May 05 13:10:25 +0800 2022,5822352983,-yucy,其他,1,1,懂啦！
4765751627485220,Thu May 05 13:06:34 +0800 2022,5767195645,·DOUDOU·,上海,2,1,来啦
4765751834053953,Thu May 05 13:07:23 +0800 2022,7013650288,·打工小狗,山东,3,1,好听！
4765751669690114,Thu May 05 13:06:44 +0800 2022,7013650288,·打工小狗,山东,2,1,来啦来啦
4765825280774704,Thu May 05 17:59:14 +0800 2022,3613154423,wowzzz_rw,海外,6,0,唉你现在脾气好好噢
4765752206300094,Thu May 05 13:08:52 +0800 2022,3995116557,抹茶奶油蛋糕-,其他,2,0,知道啦
4765752160946132,Thu May 05 13:08:41 +0800 2022,3208526425,銃口,其他,2,0,焚书坑儒
4765751750427608,Thu May 05 13:07:02 +0800 2022,6625144264,KiryuAndromedae,其他,5,0,别管那么多，做好音乐！
4765766735892829,Thu May 05 14:06:36 +0800 2022,7270716707,hnrlwyd,香港,3,0,现在不是脑袋后面长辫子的时代了just do yourself og skippy
4765766094423177,Thu May 05 14:04:03 +0800 2022,5127552915,嘛砸hhh,其他,2,0,歌词是美的哥
4765784389978972,Thu May 05 15:16:45 +0800 2022,5253477055,OehappyCnsad,其他,4,0,就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？
4765755638286109,Thu May 05 13:22:30 +0800 2022,6279833541,重庆未成年,重庆,2,0,支持支持 老是很多yxh乱解读
4765755054752342,Thu May 05 13:20:10 +0800 2022,3123028730,嬉皮笑脸面对人生的难-,其他,5,0,反正我喜欢反正我觉得好听 我喜欢就是最好的 咋啦 不同意你去喊👮‍♀️
4765751702982142,Thu May 05 13:06:52 +0800 2022,2832632001,许甜甜和章鱼哥,北京,2,0,哈哈哈哈
4765896641349110,Thu May 05 22:42:48 +0800 2022,5630004795,阿卡姆之花,其他,1,0,你大可不必这么辛苦解释，因为崂山道士下山通常不用掩饰
4765886902964004,Thu May 05 22:04:06 +0800 2022,6422330408,·鸢尾扩散·,四川,1,0,你根本没必要理会
4765868619206794,Thu May 05 20:51:27 +0800 2022,6676405026,橘子是我哒,安徽,3,0,解释个毛啊 歌词我们成年人都听得懂 你现在强行自圆其说给那些本来就不喜欢的人有什么用啊？做爱很丢人吗？把做爱写进歌里很丢人吗？这就是你想要的real吗？钱果然还是要跪着赚
4765798867927119,Thu May 05 16:14:16 +0800 2022,5588702474,HTKKK1,黑龙江,1,0,别理他们
4765791226955698,Thu May 05 15:43:55 +0800 2022,2807455045,百川Rebellious,香港,2,0,慨叹。//@也是福:我们只是想做一首好听的歌
4765790802285568,Thu May 05 15:42:14 +0800 2022,5861856274,怎么才能给马思唯种草莓,其他,2,0,什么时候音乐也要跟这些人解释了
4765783248603212,Thu May 05 15:12:13 +0800 2022,7484703708,客串云,福建 厦门,1,0,
4765775363050222,Thu May 05 14:40:53 +0800 2022,2319511670,Quanika,海外 美国,1,0,马师:可以，易梦玲:可以，网友:不可以
4765767269090621,Thu May 05 14:08:43 +0800 2022,1692242034,甜发财_,四川 成都,2,0, 没有人会不爱音乐
4765765821531810,Thu May 05 14:02:57 +0800 2022,7145809517,达芬奇900,其他,3,0,动不动就是不尊重女性看不懂
4765754807815621,Thu May 05 13:19:12 +0800 2022,3155040797,SEAFILICIOUS,其他,1,0,什么样的人就有什么样的解读 每个人看到的世界就是他们内心的世界 欣赏你❤️
4765754584731645,Thu May 05 13:18:19 +0800 2022,5188841535,困得满地找头,其他,4,0,知道了知道了 没必要跟他们解释
4765754262816170,Thu May 05 13:17:02 +0800 2022,5625478650,Jump4xxx,四川,4,1,一堆明明都不听说唱的人在评论区批判马师的歌词真的会栓q那些营销号
4765754232150115,Thu May 05 13:16:55 +0800 2022,5252855432,kiyo周周,海外,1,0,没必要啊……..
4765753460654967,Thu May 05 13:13:50 +0800 2022,5696124881,MARK綂帥,山东,2,0,我真不理解有些人搁这不懂装懂还yy
4765753267718941,Thu May 05 13:13:05 +0800 2022,6614365937,Hsia_Jenny,其他,2,0,
4765752333175709,Thu May 05 13:09:22 +0800 2022,5872317159,uYuUuo,上海,3,0,听你的 respect
4765752136042838,Thu May 05 13:08:35 +0800 2022,7554237183,B-I-G-Z-Double-O,其他,2,0,现在是2022 文字狱是很多年前的事情了
4765943256842696,Fri May 06 01:48:02 +0800 2022,5837672233,薄荷水85-,海外 美国,1,0,我觉得解释的好好啊 歌词写的很好
4765878207644234,Thu May 05 21:29:32 +0800 2022,5266773567,叫我害326,其他,1,0,我只能说，有的人别急，yxh有钱赚，你们又没钱赚急什么呢？
4765839285027376,Thu May 05 18:54:52 +0800 2022,6571414256,不愿三分,其他,1,0,退一万步讲这词就算是写的性也并不下流啊….是我理解出问题吗 我觉得挺好的啊
4765838013894440,Thu May 05 18:49:50 +0800 2022,6029136641,鳄梨与花心大萝卜,海外,2,0,做爱咋啦？写做爱还犯法啊……
4765800248381489,Thu May 05 16:19:46 +0800 2022,3580949202,女超人SuperL1sa丽萨,其他,3,0,有的人，一边听大蟒蛇和湿浦西这边站在道德高低指点江山，就挺棒（国内的小h歌多了去了，麻烦这些闲得蛋疼奶子疼的键盘侠去一个个都揪出来哈批判哈，不然我就可以认定你们想故意搞CDC
4765756384350967,Thu May 05 13:25:28 +0800 2022,5267924289,加盐的粥会变成奶盖,浙江,1,0,马师只打字
4765752995351583,Thu May 05 13:12:00 +0800 2022,1665777060,潜水旅行重度迷恋者米拉,上海 长宁区,2,0,那些胡思乱想的人才是真的有问题！你没事，你很好！！！
4765795051636419,Thu May 05 15:59:07 +0800 2022,5538468314,Spikewanderspace,江苏,1,2,说明什么？马师火了！
4765884973844932,Thu May 05 21:56:26 +0800 2022,6602637821,沈霄挽,其他,6,3,？？？我感觉解释的过于牵强了叭 没必要迎合大众而这样解释 要是你作这首音乐的时候真的是这么想的 我无话可说
